# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
07.12.2016 19:12:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;12.32000000;76.83600000;.00000000;1053.47200000;1144.32006836;1133.76403809;10.55599976;1027.83600000;24.66000000;.64000000;23.55600000;
07.12.2016 19:31:43;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;16.86800000;79.46800000;.00000000;1059.20000000;1157.50402832;1146.37597656;11.12800026;1023.84000000;34.36400000;.64400000;25.95600000;
07.12.2016 20:03:14;neon;         24;          6;         12;          4;          1;        288;      51840;   1.000;20.66400000;193.62800000;.00000000;1657.13200000;1875.40808105;1855.06005859;20.34799957;1386.30800000;269.10800000;1.12800000;90.92000000;
07.12.2016 20:44:54;neon;         32;          6;         16;          4;          1;        384;      69120;   1.000;16.20800000;201.67200000;.00400000;2115.56800000;2338.14819336;2306.13208008;32.01599884;1529.88800000;582.40400000;2.54000000;113.36000000;
08.12.2016 12:03:36;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;2.93200000;66.30800000;.00000000;1055.48000000;1126.22009277;1125.88403320;.33600000;1025.12000000;29.63600000;.42400000;12.09200000;
08.12.2016 12:22:33;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.30800000;74.63200000;.00400000;1052.94000000;1133.74792480;1133.16796875;.57999998;1023.27600000;28.65600000;.65200000;20.44400000;
08.12.2016 12:53:36;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;4.74800000;135.34800000;.00000000;1696.18000000;1839.65197754;1835.79199219;3.85999990;1485.28400000;209.00000000;1.26000000;43.71600000;
08.12.2016 15:47:34;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;2.89600000;67.69600000;.00000000;1073.80400000;1145.97204590;1145.55603027;.41600001;1031.94000000;41.08000000;.44000000;12.29600000;            T;            T;
08.12.2016 16:11:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.27600000;84.75200000;.00400000;1334.25200000;1425.74401855;1425.08398438;.66000003;1147.75600000;185.30400000;.78800000;21.27200000;            T;            T;
08.12.2016 16:39:24;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;6.28000000;115.00400000;.00000000;1547.32000000;1671.41601562;1670.57604980;.83999997;1424.32800000;121.42000000;1.02400000;33.67600000;            T;            T;
# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
07.12.2016 18:53:15;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;8.30800000;66.50000000;.00000000;1052.30000000;1128.97192383;1122.04394531;6.92799997;1033.62400000;17.95600000;.40800000;13.56000000;
07.12.2016 19:12:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;12.24400000;76.85200000;.00000000;1053.46400000;1144.28405762;1133.69604492;10.58800030;1029.27200000;23.21200000;.65200000;23.54400000;
07.12.2016 19:31:43;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;16.74800000;79.47600000;.00000000;1059.19600000;1157.33190918;1146.73596191;10.59599972;1023.66800000;34.54800000;.66000000;25.95600000;
07.12.2016 20:03:14;neon;         24;          6;         12;          4;          1;        288;      51840;   1.000;20.72000000;188.84800000;.00400000;1652.88000000;1866.41198730;1853.62402344;12.78800011;1393.58000000;257.49600000;1.17200000;86.52800000;
07.12.2016 20:44:53;neon;         32;          6;         16;          4;          1;        384;      69120;   1.000;16.60400000;214.71600000;.00400000;2192.40000000;2429.06396484;2420.62792969;8.43599987;1519.77200000;669.22800000;2.69200000;124.73600000;
08.12.2016 12:03:36;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;2.88000000;66.31600000;.00000000;1055.48400000;1126.16809082;1125.81604004;.35200000;1021.25200000;33.50800000;.42400000;12.08800000;
08.12.2016 12:22:33;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.38000000;74.63200000;.00000000;1052.93600000;1133.83996582;1133.17602539;.66399997;1027.80000000;24.13600000;.65600000;20.44800000;
08.12.2016 12:53:36;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;5.85200000;135.80400000;.00400000;1697.06800000;1841.82397461;1839.68395996;2.14000010;1460.86400000;234.18800000;1.28000000;45.98000000;
08.12.2016 15:47:34;neon;          8;          6;          8;          2;          1;         96;      17280;   1.000;2.97600000;67.68000000;.00000000;1073.80400000;1146.00793457;1145.70397949;.30399999;1022.68000000;50.33200000;.43600000;12.30000000;            T;            T;
08.12.2016 16:11:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;3.74800000;85.02800000;.00000000;1334.20800000;1425.50390625;1424.99194336;.51200002;1170.88400000;162.13600000;.79200000;21.22400000;            T;            T;
08.12.2016 16:39:24;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;6.05600000;115.95200000;.00400000;1547.58400000;1672.36791992;1671.31994629;1.04799998;1420.66800000;125.31600000;1.01600000;33.96800000;            T;            T;
# Stamp; Host; NProc; X; Y; Z; F; Total FE; Total M; End Time; Dur. Init; Stretch Sim; Int. Init; Main Sim; Total; Total (User); Total (System); ODE; Parabolic; FE; FE before Main Sim" 
07.12.2016 19:12:23;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;12.22800000;76.84800000;.00000000;1053.46800000;1144.25988770;1133.81994629;10.43999958;1022.22000000;30.24800000;.65600000;23.55600000;
07.12.2016 19:31:43;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;16.77600000;79.46800000;.00400000;1059.19600000;1157.47192383;1143.14794922;14.32400036;1025.09600000;33.10000000;.65200000;25.95600000;
07.12.2016 20:03:14;neon;         24;          6;         12;          4;          1;        288;      51840;   1.000;20.88400000;194.51200000;.00000000;1655.98000000;1874.69592285;1859.80395508;14.89200020;1389.60800000;264.59200000;1.17600000;93.04400000;
07.12.2016 20:44:53;neon;         32;          6;         16;          4;          1;        384;      69120;   1.000;15.91200000;206.41200000;.00000000;2228.10400000;2456.76806641;2445.21606445;11.55200005;1518.34800000;706.35600000;2.70400000;116.91600000;
08.12.2016 12:22:33;neon;         12;          6;          8;          3;          1;        144;      25920;   1.000;4.65200000;74.24800000;.00000000;1052.94000000;1133.47595215;1132.94396973;.53200001;1029.53200000;22.38400000;.65200000;20.44800000;
08.12.2016 12:53:36;neon;         16;          6;          8;          4;          1;        192;      34560;   1.000;4.76800000;137.87200000;.00400000;1689.35600000;1835.42797852;1830.94799805;4.48000002;1439.96400000;247.41600000;1.31600000;46.63200000;
